x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-179.70840018338458,1.8544041803696167,0.010270423653076241,-5.4471990614541474e-05,-5.781202385936191e-08,2.684721433278232e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,345.25956125460743,-3.1332307460760536,-0.020802156145797335,9.327132563784757e-05,1.2445723191856324e-07,-4.720719276982395e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,165.00727619260962,-2.8748333092139835,-0.009561180908848672,8.990831027126675e-05,5.614704980463272e-08,-4.544560114154363e-10,5,5,20000
600.0,-13.702603995878613,2.01110764144661,0.0027482789905935345,-5.205872796896714e-05,-1.70272399921771e-08,2.450696881545565e-10,5,5,20000
600.0,130.4480905829067,-2.0908095534729667,-0.0067932697788866,6.383693050282018e-05,3.752259470937271e-08,-3.1975507484932623e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,256.79302717099563,-3.702817654647488,-0.017988311550703302,0.00011937697647569868,1.0986511212506406e-07,-6.179260193717102e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,116.7865034815923,-1.1579422690648158,-0.009244401352708835,4.3390237495133304e-05,5.2838317490459875e-08,-2.2911236177609509e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,84.78716502913838,-2.578887769663275,-0.007617859113634353,8.56486864413963e-05,4.59579362742529e-08,-4.4707752899366575e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-54.334056768946844,-1.1379306396737936,0.0022891677694460493,3.614703597996859e-05,-1.3174184635344546e-08,-1.8680751410995707e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,66.69166137499676,0.5902279692952785,-0.009168317056581159,-3.0344548475493336e-06,5.382210838271272e-08,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,128.0512617234288,0.43316958702553565,-0.00541046610309001,-3.3985845108771834e-06,3.708180662485561e-08,0,4,5,20000
